Date	Time	IND	Latitude	Longitude	Trip
10/02/2010	16:56:30	E	3466427.584	9261242.92	28
10/02/2010	16:57:30	E	3466425.5	9261232.81	28
10/02/2010	16:58:30	E	3466380.75	9261260.38	28
10/02/2010	16:59:30	E	3466329	9261217.94	28
10/02/2010	17:00:30	E	3466283.25	9261235.49	28
10/02/2010	17:01:30	E	3466236	9261238.05	28
10/02/2010	17:02:30	E	3466189.25	9261245.61	28
10/02/2010	17:03:30	E	3466138	9261208.16	28
10/02/2010	17:04:30	E	3466091.708	9261220.31	28
10/02/2010	17:05:30	E	3466080	9261222	28
15/02/2010	17:06:30	E	3466080	9261222	29
15/02/2010	17:07:30	E	3466038.133	9261209.73	29
15/02/2010	17:08:30	E	3466021.942	9261209.54	29
15/02/2010	17:09:30	E	3466005.75	9261209.35	29
15/02/2010	17:10:30	E	3465989.558	9261209.16	29
15/02/2010	17:11:30	E	3466013.7	9261213	29
15/02/2010	17:12:30	E	3466003.592	9261210.92	29
15/02/2010	17:13:30	E	3465993.483	9261208.83	29
15/02/2010	17:14:30	E	3466023.375	9261210.75	29
15/02/2010	17:15:30	E	3465983.267	9261205.67	29
15/02/2010	17:16:30	E	3466003.158	9261206.58	29
15/02/2010	17:17:30	E	3466008.05	9261206	29
15/02/2010	17:18:30	E	3466017.942	9261205.92	29
15/02/2010	17:19:30	E	3465982.833	9261201.33	29
15/02/2010	17:20:30	E	3465997.308	9261201.71	29
15/02/2010	17:21:30	E	3465998.5	9261224.35	29
15/02/2010	17:22:30	E	3465997.917	9261229.24	29
15/02/2010	17:23:30	E	3465997.083	9261231.63	29
15/02/2010	17:24:30	E	3465993.25	9261204.03	29
15/02/2010	17:25:30	E	3465994.417	9261226.42	29
15/02/2010	17:26:30	E	3465993	9261222.98	29
15/02/2010	17:27:30	E	3465991.867	9261222.37	29
15/02/2010	17:28:30	E	3465989.617	9261210.59	29
15/02/2010	17:29:30	E	3465988.425	9261209.4	29
15/02/2010	17:30:30	E	3465987.233	9261208.21	29
15/02/2010	17:31:30	E	3465986.042	9261207.02	29
15/02/2010	17:32:30	E	3465984.85	9261205.83	29
15/02/2010	17:33:30	E	3465988.658	9261203.63	29
15/02/2010	17:34:30	E	3465992.467	9261201.44	29
15/02/2010	17:35:30	E	3465996.275	9261199.25	29
15/02/2010	17:36:30	E	3466000.083	9261197.06	29
15/02/2010	17:37:30	E	3466003.892	9261194.87	29
15/02/2010	17:38:30	E	3466010.083	9261216.51	29
15/02/2010	17:39:30	E	3466014.5	9261220.4	29
15/02/2010	17:40:30	E	3466018.667	9261221.79	29
15/02/2010	17:41:30	E	3466019.833	9261193.18	29
15/02/2010	17:42:30	E	3466026	9261214.58	29
15/02/2010	17:43:30	E	3466069.917	9261216.17	29
15/02/2010	17:44:30	E	3466064.867	9261215.67	29
15/02/2010	17:45:30	E	3466058.7	9261204	29
15/02/2010	17:46:30	E	3466093.592	9261206.92	29
15/02/2010	17:47:30	E	3466080	9261222	29
16/02/2010	17:48:30	E	3466080	9261222	30
16/02/2010	17:49:30	E	3466093.267	9261191.17	30
16/02/2010	17:50:30	E	3466108.158	9261179.08	30
16/02/2010	17:51:30	E	3466078.05	9261162.5	30
16/02/2010	17:52:30	E	3466097.525	9261150.88	30
16/02/2010	17:53:30	E	3466101.333	9261137.68	30
16/02/2010	17:54:30	E	3466105.142	9261124.49	30
16/02/2010	17:55:30	E	3466112.333	9261145.13	30
16/02/2010	17:56:30	E	3466115.25	9261123.03	30
16/02/2010	17:57:30	E	3466118.167	9261100.92	30
16/02/2010	17:58:30	E	3466125.083	9261118.81	30
16/02/2010	17:59:30	E	3466125	9261066.7	30
16/02/2010	18:00:30	E	3466130.917	9261074.59	30
16/02/2010	18:01:30	E	3466135.333	9261067.48	30
16/02/2010	18:02:30	E	3466140.25	9261065.38	30
16/02/2010	18:03:30	E	3466141.583	9261027.43	30
16/02/2010	18:04:30	E	3466145.392	9261014.24	30
16/02/2010	18:05:30	E	3466144.2	9261013.05	30
16/02/2010	18:06:30	E	3466143.008	9261011.86	30
16/02/2010	18:07:30	E	3466141.817	9261010.67	30
16/02/2010	18:08:30	E	3466140.625	9261009.48	30
16/02/2010	18:09:30	E	3466139.433	9261008.28	30
16/02/2010	18:10:30	E	3466138.242	9261007.09	30
16/02/2010	18:11:30	E	3466137.05	9261005.9	30
16/02/2010	18:12:30	E	3466142.942	9261005.42	30
16/02/2010	18:13:30	E	3466172.833	9261007.33	30
16/02/2010	18:14:30	E	3466182.725	9261007.25	30
16/02/2010	18:15:30	E	3466172.617	9261005.17	30
16/02/2010	18:16:30	E	3466155.508	9261018.08	30
16/02/2010	18:17:30	E	3466153.4	9261032.5	30
16/02/2010	18:18:30	E	3466149.5	9261053.75	30
16/02/2010	18:19:30	E	3466118	9261096	30
16/02/2010	18:20:30	E	3466134.5	9261123.26	30
16/02/2010	18:21:30	E	3466123.167	9261127.93	30
16/02/2010	18:22:30	E	3466114.667	9261132.88	30
16/02/2010	18:23:30	E	3466107.667	9261152.83	30
16/02/2010	18:24:30	E	3466100.417	9261170.28	30
16/02/2010	18:25:30	E	3466090.167	9261157.73	30
16/02/2010	18:26:30	E	3466084.917	9261195.18	30
16/02/2010	18:27:30	E	3466075.433	9261190.3	30
16/02/2010	18:28:30	E	3466080	9261222	30
11/02/2010	18:29:30	F	3466080	9261222	31
11/02/2010	18:30:30	F	3466067.608	9261212.88	31
11/02/2010	18:31:30	F	3466059	9261238.73	31
11/02/2010	18:32:30	F	3466054.392	9261251.09	31
11/02/2010	18:33:30	F	3466047.283	9261270.45	31
11/02/2010	18:34:30	F	3466040.775	9261288.36	31
11/02/2010	18:35:30	F	3466034.267	9261306.27	31
11/02/2010	18:36:30	F	3466028.467	9261331.26	31
11/02/2010	18:37:30	F	3466025.067	9261380.25	31
11/02/2010	18:38:30	F	3466019.667	9261409.24	31
11/02/2010	18:39:30	F	3466012.267	9261418.23	31
11/02/2010	18:40:30	F	3466004.867	9261427.22	31
11/02/2010	18:41:30	F	3465998.967	9261451.21	31
11/02/2010	18:42:30	F	3465992.817	9261472.7	31
11/02/2010	18:43:30	F	3465983.667	9261464.2	31
11/02/2010	18:44:30	F	3465979.517	9261505.69	31
11/02/2010	18:45:30	F	3465972.783	9261521.34	31
11/02/2010	18:46:30	F	3465966.333	9261539.83	31
11/02/2010	18:47:30	F	3465959.883	9261556.78	31
11/02/2010	18:48:30	F	3465953.433	9261576.81	31
11/02/2010	18:49:30	F	3465946.983	9261595.3	31
11/02/2010	18:50:30	F	3465954.667	9261576.47	31
11/02/2010	18:51:30	F	3465964.783	9261546.58	31
11/02/2010	18:52:30	F	3465973.166	9261522.95	31
11/02/2010	18:53:30	F	3465982.066	9261498.59	31
11/02/2010	18:54:30	F	3466028.833	9261483.3	31
11/02/2010	18:55:30	F	3466047.7	9261454.66	31
11/02/2010	18:56:30	F	3466038.733	9261444.68	31
11/02/2010	18:57:30	F	3466038.183	9261419.87	31
11/02/2010	18:58:30	F	3466048	9261378.93	31
11/02/2010	18:59:30	F	3466047.98	9261353.67	31
11/02/2010	19:00:30	F	3466060.5	9261329.68	31
11/02/2010	19:01:30	F	3466073.1	9261305.69	31
11/02/2010	19:02:30	F	3466089.433	9261311.11	31
11/02/2010	19:03:30	F	3466088.177	9261257.78	31
11/02/2010	19:04:30	F	3466090.11	9261233.81	31
11/02/2010	19:05:30	F	3466080	9261222	31
12/02/2010	19:06:30	F	3466080	9261222	32
12/02/2010	19:07:30	F	3466065.116	9261211.78	32
12/02/2010	19:08:30	F	3466066.433	9261216.23	32
12/02/2010	19:09:30	F	3466066.594	9261220.68	32
12/02/2010	19:10:30	F	3466067.044	9261225.13	32
12/02/2010	19:11:30	F	3466067.494	9261229.58	32
12/02/2010	19:12:30	F	3466067.944	9261234.03	32
12/02/2010	19:13:30	F	3466068.394	9261238.48	32
12/02/2010	19:14:30	F	3466106.178	9261246.67	32
12/02/2010	19:15:30	F	3466117.128	9261252.17	32
12/02/2010	19:16:30	F	3466098.078	9261254.67	32
12/02/2010	19:17:30	F	3466089.028	9261258.17	32
12/02/2010	19:18:30	F	3466095.811	9261300.21	32
12/02/2010	19:19:30	F	3466088.391	9261314.27	32
12/02/2010	19:20:30	F	3466090.511	9261299.58	32
12/02/2010	19:21:30	F	3466093.711	9261294.9	32
12/02/2010	19:22:30	F	3466098.921	9261302.4	32
12/02/2010	19:23:30	F	3466105.428	9261293.3	32
12/02/2010	19:24:30	F	3466109.156	9261296.76	32
12/02/2010	19:25:30	F	3466112.453	9261303.8	32
12/02/2010	19:26:30	F	3466111.83	9261271.64	32
12/02/2010	19:27:30	F	3466116.207	9261289.48	32
12/02/2010	19:28:30	F	3466118.001	9261281.49	32
12/02/2010	19:29:30	F	3466073.923	9261271.72	32
12/02/2010	19:30:30	F	3466071.5	9261266.11	32
12/02/2010	19:31:30	F	3466069.078	9261260.5	32
12/02/2010	19:32:30	F	3466066.656	9261254.89	32
12/02/2010	19:33:30	F	3466064.567	9261252.62	32
12/02/2010	19:34:30	F	3466061.811	9261243.68	32
12/02/2010	19:35:30	F	3466059.389	9261238.07	32
12/02/2010	19:36:30	F	3466064.05	9261233.17	32
12/02/2010	19:37:30	F	3466093.244	9261236	32
12/02/2010	19:38:30	F	3466101.373	9261226.17	32
12/02/2010	19:39:30	F	3466091.667	9261236	32
12/02/2010	19:40:30	F	3466080	9261222	32
